ENSG00000003989,ENSG00000007516,ENSG00000011422,ENSG00000011426,ENSG00000011465,ENSG00000011600,ENSG00000013810,ENSG00000020633,ENSG00000022267,ENSG00000024526,ENSG00000025708,ENSG00000035499,ENSG00000036565,ENSG00000039537,ENSG00000044012,ENSG00000051128,ENSG00000051180,ENSG00000054356,ENSG00000054967,ENSG00000060709,ENSG00000063015,ENSG00000064042,ENSG00000064201,ENSG00000065325,ENSG00000065328,ENSG00000065609,ENSG00000066032,ENSG00000066230,ENSG00000066279,ENSG00000069535,ENSG00000069702,ENSG00000071539,ENSG00000072163,ENSG00000072571,ENSG00000072952,ENSG00000073712,ENSG00000075218,ENSG00000077152,ENSG00000077942,ENSG00000078081,ENSG00000079308,ENSG00000079689,ENSG00000080986,ENSG00000082074,ENSG00000085999,ENSG00000086300,ENSG00000087116,ENSG00000087258,ENSG00000088325,ENSG00000088538,ENSG00000089199,ENSG00000089327,ENSG00000089685,ENSG00000090104,ENSG00000090339,ENSG00000090889,ENSG00000091986,ENSG00000092051,ENSG00000093009,ENSG00000095303,ENSG00000099985,ENSG00000100097,ENSG00000100526,ENSG00000100604,ENSG00000100665,ENSG00000100985,ENSG00000101057,ENSG00000101335,ENSG00000101638,ENSG00000101746,ENSG00000101955,ENSG00000102003,ENSG00000103196,ENSG00000104112,ENSG00000104147,ENSG00000104435,ENSG00000104951,ENSG00000105278,ENSG00000105290,ENSG00000105398,ENSG00000105426,ENSG00000106066,ENSG00000106809,ENSG00000106819,ENSG00000107562,ENSG00000107796,ENSG00000108187,ENSG00000108242,ENSG00000108381,ENSG00000108821,ENSG00000109339,ENSG00000109472,ENSG00000109674,ENSG00000109805,ENSG00000109861,ENSG00000109956,ENSG00000110852,ENSG00000110944,ENSG00000111077,ENSG00000111206,ENSG00000111247,ENSG00000111249,ENSG00000111335,ENSG00000111339,ENSG00000111665,ENSG00000112149,ENSG00000112320,ENSG00000112394,ENSG00000112936,ENSG00000112984,ENSG00000113140,ENSG00000113594,ENSG00000114013,ENSG00000114771,ENSG00000115008,ENSG00000115163,ENSG00000115616,ENSG00000115919,ENSG00000116176,ENSG00000116254,ENSG00000116701,ENSG00000117228,ENSG00000117399,ENSG00000117724,ENSG00000118094,ENSG00000118137,ENSG00000118271,ENSG00000118307,ENSG00000118432,ENSG00000118503,ENSG00000118526,ENSG00000119865,ENSG00000119917,ENSG00000119919,ENSG00000119922,ENSG00000120217,ENSG00000121152,ENSG00000122012,ENSG00000122574,ENSG00000122641,ENSG00000122861,ENSG00000123243,ENSG00000123485,ENSG00000123610,ENSG00000124731,ENSG00000124813,ENSG00000125144,ENSG00000125319,ENSG00000125538,ENSG00000126218,ENSG00000126709,ENSG00000126787,ENSG00000127564,ENSG00000128266,ENSG00000128340,ENSG00000128536,ENSG00000128606,ENSG00000129167,ENSG00000129195,ENSG00000130226,ENSG00000130294,ENSG00000130413,ENSG00000130487,ENSG00000130635,ENSG00000130720,ENSG00000131203,ENSG00000131386,ENSG00000131471,ENSG00000131747,ENSG00000131831,ENSG00000132359,ENSG00000132639,ENSG00000132872,ENSG00000132970,ENSG00000133116,ENSG00000133466,ENSG00000133878,ENSG00000134057,ENSG00000134198,ENSG00000134201,ENSG00000134321,ENSG00000134690,ENSG00000135077,ENSG00000135094,ENSG00000135218,ENSG00000135298,ENSG00000135424,ENSG00000135451,ENSG00000136490,ENSG00000136546,ENSG00000136842,ENSG00000136872,ENSG00000136960,ENSG00000136982,ENSG00000137198,ENSG00000137404,ENSG00000137462,ENSG00000137726,ENSG00000137807,ENSG00000137860,ENSG00000138109,ENSG00000138160,ENSG00000138180,ENSG00000138182,ENSG00000138696,ENSG00000138755,ENSG00000139220,ENSG00000139737,ENSG00000139767,ENSG00000139970,ENSG00000140379,ENSG00000140451,ENSG00000140511,ENSG00000140678,ENSG00000141293,ENSG00000141338,ENSG00000141433,ENSG00000141469,ENSG00000141497,ENSG00000142494,ENSG00000142512,ENSG00000142552,ENSG00000142731,ENSG00000142945,ENSG00000143196,ENSG00000143226,ENSG00000143228,ENSG00000143340,ENSG00000143476,ENSG00000144191,ENSG00000144218,ENSG00000144891,ENSG00000145087,ENSG00000145198,ENSG00000145284,ENSG00000145386,ENSG00000145692,ENSG00000145920,ENSG00000146013,ENSG00000146070,ENSG00000146232,ENSG00000146469,ENSG00000146670,ENSG00000147027,ENSG00000147065,ENSG00000147488,ENSG00000147606,ENSG00000147889,ENSG00000148218,ENSG00000148288,ENSG00000148541,ENSG00000148773,ENSG00000149451,ENSG00000149654,ENSG00000149809,ENSG00000150337,ENSG00000150995,ENSG00000151320,ENSG00000151322,ENSG00000151651,ENSG00000151952,ENSG00000152092,ENSG00000152217,ENSG00000152583,ENSG00000152779,ENSG00000152804,ENSG00000152932,ENSG00000152954,ENSG00000153002,ENSG00000153044,ENSG00000153253,ENSG00000153291,ENSG00000153902,ENSG00000154175,ENSG00000154451,ENSG00000154678,ENSG00000154721,ENSG00000154734,ENSG00000154920,ENSG00000155465,ENSG00000155629,ENSG00000155816,ENSG00000156970,ENSG00000157005,ENSG00000157017,ENSG00000157456,ENSG00000158050,ENSG00000158402,ENSG00000158714,ENSG00000158869,ENSG00000159212,ENSG00000159450,ENSG00000160182,ENSG00000160460,ENSG00000160801,ENSG00000160932,ENSG00000161281,ENSG00000161921,ENSG00000162062,ENSG00000162367,ENSG00000162493,ENSG00000162595,ENSG00000162614,ENSG00000162706,ENSG00000162722,ENSG00000162804,ENSG00000162992,ENSG00000163431,ENSG00000163497,ENSG00000163507,ENSG00000163563,ENSG00000163568,ENSG00000163618,ENSG00000163734,ENSG00000163808,ENSG00000163815,ENSG00000163958,ENSG00000164087,ENSG00000164128,ENSG00000164398,ENSG00000164542,ENSG00000164611,ENSG00000164619,ENSG00000164692,ENSG00000164694,ENSG00000164742,ENSG00000164849,ENSG00000164932,ENSG00000165072,ENSG00000165124,ENSG00000165424,ENSG00000165480,ENSG00000165490,ENSG00000165841,ENSG00000166046,ENSG00000166086,ENSG00000166313,ENSG00000166482,ENSG00000166770,ENSG00000166780,ENSG00000167641,ENSG00000167653,ENSG00000167654,ENSG00000167850,ENSG00000167851,ENSG00000167900,ENSG00000167964,ENSG00000168078,ENSG00000168079,ENSG00000168280,ENSG00000168309,ENSG00000168496,ENSG00000168497,ENSG00000168542,ENSG00000168546,ENSG00000168702,ENSG00000169245,ENSG00000169429,ENSG00000169507,ENSG00000169607,ENSG00000169679,ENSG00000169715,ENSG00000169862,ENSG00000170091,ENSG00000170312,ENSG00000170419,ENSG00000170909,ENSG00000170962,ENSG00000171320,ENSG00000171502,ENSG00000171533,ENSG00000171560,ENSG00000171724,ENSG00000171848,ENSG00000172037,ENSG00000172243,ENSG00000172260,ENSG00000172379,ENSG00000172403,ENSG00000172716,ENSG00000172915,ENSG00000173320,ENSG00000173404,ENSG00000173546,ENSG00000173597,ENSG00000173826,ENSG00000174099,ENSG00000174371,ENSG00000174599,ENSG00000174837,ENSG00000175063,ENSG00000175344,ENSG00000175356,ENSG00000176788,ENSG00000176928,ENSG00000178171,ENSG00000178233,ENSG00000178789,ENSG00000178796,ENSG00000178999,ENSG00000179750,ENSG00000180190,ENSG00000180354,ENSG00000180616,ENSG00000181104,ENSG00000181544,ENSG00000182253,ENSG00000182463,ENSG00000182836,ENSG00000182853,ENSG00000183580,ENSG00000183763,ENSG00000183856,ENSG00000184012,ENSG00000184113,ENSG00000184226,ENSG00000184357,ENSG00000184661,ENSG00000185002,ENSG00000185156,ENSG00000185480,ENSG00000185615,ENSG00000186074,ENSG00000186642,ENSG00000186818,ENSG00000186827,ENSG00000186868,ENSG00000186871,ENSG00000186891,ENSG00000186994,ENSG00000187474,ENSG00000187867,ENSG00000187955,ENSG00000187957,ENSG00000188042,ENSG00000188611,ENSG00000188820,ENSG00000189058,ENSG00000189129,ENSG00000189292,ENSG00000196218,ENSG00000196507,ENSG00000196542,ENSG00000196569,ENSG00000196616,ENSG00000197465,ENSG00000197584,ENSG00000198203,ENSG00000198336,ENSG00000198826,ENSG00000198838,ENSG00000198932,ENSG00000198947,ENSG00000203685,ENSG00000203747,ENSG00000203760,ENSG00000204262,ENSG00000204516,ENSG00000205358,ENSG00000205502,ENSG00000205517,ENSG00000206384,ENSG00000215218,ENSG00000222041,ENSG00000223764,ENSG00000224090,ENSG00000225614,ENSG00000227051,ENSG00000233670,ENSG00000233705,ENSG00000237649,ENSG00000239713,ENSG00000242048,ENSG00000242173,ENSG00000244067,ENSG00000245614,ENSG00000245750,ENSG00000246627,ENSG00000254521,ENSG00000257167,ENSG00000259663,ENSG00000259974,ENSG00000261664,ENSG00000269186,ENSG00000277632
-0.273705936,0.478930547,-0.349674356,1.838430793,-0.75767802,-0.972725865,0.453134677,-0.880330046,-0.347034548,-0.168422043,-0.545906919,-0.259554384,-0.29945126,-0.25618114,-0.258607019,-0.115628195,0.160102447,-0.088921935,0.842717749,-0.383671169,-0.097964018,-1.070544517,-0.158647877,-0.350046058,1.723956296,-0.410928416,-0.160846726,-0.301217272,1.003818154,-0.366087728,-0.727139745,0.786858001,-0.316500413,0.414715765,-0.354854877,-0.435682455,0.735244949,1.02755093,-0.672647035,-0.547147873,-0.26220911,-0.355322838,-0.385775766,-0.849606496,0.839875879,-1.01820025,-0.547569634,-0.258236369,0.975176306,-0.24846856,-0.090939615,0.30987353,0.490852326,-0.744666884,-1.020827031,2.045022319,-0.521114487,-0.355941238,-0.253183037,-0.331565308,-0.420710713,-0.578159101,0.453548771,-0.314486251,-0.240680251,-0.583773648,0.070362986,-0.242050427,-0.112687479,-0.362875687,-0.050127128,0.140200719,-0.62681875,-0.165407844,-0.493980645,-0.262031107,-0.811517449,-0.167968308,-0.245768235,-0.097852665,-0.437476596,-0.24358115,-0.335428043,-0.466004054,-0.418245886,-0.393858363,-0.633897004,-0.454798457,-0.370820265,-0.513196457,-0.61801251,-0.513445784,0.972389205,0.526609311,-0.22882311,0.054507595,-0.63627875,-0.157001597,-0.284287523,0.053255924,0.209460483,-0.208756942,-0.648318493,-0.291023512,0.597329648,-0.834661278,-0.572905152,-0.613145549,-0.267106603,0.287542904,-0.614124067,-0.455730837,-0.993515654,-0.096651828,-0.005662741,1.860007904,-0.050522277,-0.337831445,-0.579426254,0.885573184,-0.678556994,-0.766186901,-0.457621666,1.022609918,-0.152721631,-0.048630117,-0.176187616,0.492274962,-0.339424649,-0.853861683,-0.636150834,-0.780945463,-0.720449333,-0.369917118,-0.637324986,-0.509539644,2.039737883,-0.366216933,-0.151032396,-0.450802168,-0.529940624,-0.42284459,1.418505773,-0.544908755,-0.496258318,-0.798100895,-0.357723474,1.391024919,-0.255446845,-0.462241084,-0.48541459,0.118998401,0.293466082,-0.237349212,-0.485060969,0.223687471,-0.299603481,-0.183980246,-0.216604027,-0.1922508,-0.176631944,0.693974445,-0.508801061,-0.483966074,-0.377644198,-0.249262997,-0.489010468,-0.289619702,0.39298361,-0.745465331,-0.14601286,-0.242145427,-0.258360616,-0.058615562,-0.41109053,-0.624515427,-0.473772535,-0.059721839,-0.366368835,-0.374254316,-0.415007287,-0.341480943,-0.975488562,-0.863631011,-0.371810132,-0.31147783,-0.201276785,1.010682471,-0.867204239,-0.229176322,-0.402003021,-0.089466573,-0.698923678,0.969402663,0.117843241,-0.218256176,-0.68322223,-0.417805976,0.515456786,0.884826902,-0.374798714,1.17476919,1.442274214,0.916191762,-0.411370534,-0.58823495,-0.596176949,-0.366214297,-0.099664961,0.192193006,-0.437038202,0.82249618,-0.445580487,-0.561664705,0.067714083,-0.404546801,-0.499799736,-0.194692841,-0.631722776,-0.567608556,-0.754977557,-0.767291567,0.75649593,0.038052696,-0.263193169,-0.58998583,0.831133436,-0.450541859,-0.054075875,-0.11180773,-0.38934544,-0.257662169,-0.078575763,-0.024966615,-0.863198084,-0.246414876,-0.293459494,-0.275302229,-0.253288286,-1.067805669,-0.899249905,-0.411174621,1.149415433,-0.710640145,-0.740181809,-0.25756876,-0.549365802,-0.294732073,-1.058309694,0.195819168,-0.402689698,1.674239013,-0.524909175,-0.152740171,1.146512047,-0.682319795,-0.542940319,-0.375496561,-0.58313463,-0.669584761,-0.503079033,-0.287841291,-0.504399209,-0.455845523,-0.166577104,-0.874470896,-0.494994228,-0.283637735,-0.202901686,0.772921469,-0.644432611,2.341413426,0.428780853,-0.463006888,-0.317489024,-0.783283748,-0.581771596,-0.483850329,1.792301687,-0.080326883,1.199601537,-0.35587014,0.236013302,-0.226103812,-0.781884537,-0.253276486,1.211246212,0.58164919,-0.847962025,-0.923839678,-0.523923214,-0.074242312,-0.251986128,-0.26363662,-0.391939972,-0.158628022,-0.506636116,-0.821452987,0.921159142,-0.128204688,-0.666990934,-0.182343787,-0.384810675,-0.385252727,0.455206648,-0.865923336,-0.101830181,-0.25039841,-0.246366662,0.996460284,-0.793694202,-0.425592849,-0.524308027,0.420811425,0.136759797,-0.373908205,0.787719704,-0.1409835,-0.428849144,-0.354137306,0.338750894,0.625029175,-0.409908423,-0.516217333,-0.502776351,-0.325870266,-0.49125516,-0.601777894,-0.312856607,-0.473433278,-0.61284316,0.657470466,1.6547512,-0.475916449,-0.792708058,-0.534169733,-0.239437748,-0.536840137,-0.4645336,-0.567605249,-0.040098495,-0.17081191,-0.21396314,-1.078956468,-0.900247629,-0.085085645,-0.300671639,0.026360008,-0.381009077,-0.284521474,-0.385206982,0.539138736,-0.372746188,-0.521789226,-0.495919237,-0.079918295,-0.488965133,-0.334552807,-0.314700956,1.408838071,1.013111715,-0.653227331,-0.33309357,-0.336610166,0.992978207,-0.345006266,-0.688208151,-0.627185657,-0.277304332,-0.469773759,-0.469804565,-0.187562187,-0.321288245,0.359095553,-0.717446958,-0.883861881,-0.425411659,-0.586977093,-0.209759549,-0.772942598,-0.405242232,-0.593745703,-0.217820864,-0.142625259,-0.680638485,-0.27479827,-0.354775752,0.745148686,-0.44185906,-0.313808282,0.634905535,-0.434593558,-0.543842085,-0.781252811,-0.388590816,-0.189370442,-0.239154335,-0.626705987,0.178572207,0.155596445,-0.755917406,-0.483027806,0.126196401,-0.292886279,-0.968966853,3.145998471,-0.187311356,-0.641023309,-0.250597642,-0.635962761,-0.582889716,0.491660047,1.283939753,-0.348274269,-0.554654995,-0.330674475,-0.174617791,0.130136995,-0.253792349,-0.586397326,-0.505598323,-0.114739624,-0.809673353,-0.356247636,-0.799425685,-0.742817395,-0.188411486,2.757547204,-0.59919061,-0.7414146,-0.915045624,-0.398705614,-0.408396351,-0.083736898,-0.616886982,-0.163902486,-0.530548023,-0.411636228,-0.547342711,-0.413789615,-0.233552093,0.113061192,-0.272943867,-0.387415318,-0.359865903,-0.57553755,-0.471576195,-0.580215304,-0.41073323,0.181623215,-0.058134148,0.346498765,-0.002790117,-0.295472215,-0.654138091,0.919787413,-0.490954817,-0.95849496,-0.27602603,-0.483492665,-0.332512369,-0.259405266,-0.453760211,0.185645319,-0.461908148,0.305241977,-0.497806325,-0.438719892,-0.362151939,-0.237137379,0.732419007,-0.72037634,-0.251045282,-0.385097955,-0.061326996,2.460539732,0.030663244,-0.286460044,-0.505160265,-0.065975214,-0.472114781,-0.242869733,-1.002580179,-0.306366546,-0.460355462
0.377858779,-0.448474504,-0.587248486,0.26724326,0.24249248,0.664621948,0.910711195,1.574271162,-0.225086278,0.636553935,0.534929482,0.082599142,-0.321718027,0.239764444,-0.260152311,0.455356404,1.002169516,-0.076720106,-0.026410504,-0.304058285,-0.092368127,1.755025291,0.059123493,-0.327149321,2.819410542,-0.087273178,-0.162726172,-0.377056588,0.48264228,-0.178283498,-0.317803808,0.799156798,-0.196390369,-0.153751293,-0.365974581,-0.026422399,0.043419607,0.264543295,-0.027861728,1.237849259,-0.123024895,-0.358714223,0.235515309,1.299633282,0.495847508,1.618722438,0.336368558,-0.204268254,-0.581971168,-0.097166933,-0.086244412,0.583308045,0.539880538,2.147070565,0.319908329,0.181851505,1.39810537,0.206697355,0.117142623,-0.067824705,-0.315668929,0.041586213,0.130391018,-0.314379872,-0.376287878,0.125251872,-0.402442811,-0.139380514,-0.140452913,-0.0448454,0.526646469,-0.233438714,1.614525968,-0.14468046,0.142505848,-0.476802076,-0.22441562,-0.055532121,0.071533346,-0.098265368,-0.019616302,-0.092653822,0.008116889,0.062001627,0.746456641,0.132204655,-0.720519956,-0.425348376,-0.017690997,1.469499922,-0.06300923,0.003393037,0.853279845,0.737725355,1.115627321,0.825107357,0.451094953,0.098638848,0.080433185,0.255208404,-0.123482492,-0.165180274,1.517111548,0.268861907,-0.08224445,0.897316996,-0.500825292,0.033789156,0.388779038,0.403220406,1.3848685,-0.003941396,0.805102004,0.075221981,-0.52277813,-0.617584124,-0.826738452,0.96433249,-0.60582935,-0.324067787,2.424662444,1.723430111,0.530693031,0.643248909,-0.173612407,-0.048483886,-0.181698934,0.762543865,-0.153696265,1.147258835,-0.637795497,0.547077867,1.114825954,-0.574193076,0.133594536,1.614440949,0.178098313,-0.416296938,1.819160416,1.047072669,1.26513128,-0.394814489,0.279622367,0.428881821,-0.1254902,1.506527534,-0.276535939,1.710969076,-0.316675517,-0.486162311,0.326771692,0.124515721,0.559390373,-0.611032034,0.068735709,-0.766325999,-0.03911658,-0.237903892,-0.261734452,-0.17676708,-0.160874685,0.104304616,5.969300707,1.721215973,-0.438169968,0.390553227,0.24497173,-0.115712672,-0.349401262,-0.418257001,-0.274881325,0.243018195,-0.234331088,-0.31860609,-0.292261574,1.751505643,-0.398720594,-0.107580193,-0.233189558,-0.240319395,-0.022430218,-0.06666331,1.644470797,0.860045706,0.614610694,-0.305126054,-0.251567565,0.302358603,1.382491554,-0.216853653,-0.096337009,-0.091702399,0.237469907,2.30537934,0.023635454,0.414702587,1.802026451,-0.322779408,0.275764448,-0.197013011,-0.249678632,0.435078194,0.98749642,-0.321871219,6.10937345,1.573837798,-0.566007189,0.222403641,-0.08942555,0.206509836,0.275421835,-0.115129916,1.583762693,0.599790146,-0.73547826,-0.097807777,-0.514769849,-0.246319717,0.684565315,0.636857293,2.706573336,0.566349716,0.781016293,0.406719096,-0.18991431,0.791040602,0.08746135,-0.402741529,1.685836636,-0.121376081,-0.288543654,-0.211841776,-0.044893324,0.011696174,0.34641871,-0.050018666,0.26156841,-0.290823767,-0.097992086,0.782658647,-0.139112225,-0.426940531,1.733597157,-0.220011405,2.436923463,-0.319908556,0.585092923,-0.227241971,-1.330255464,1.051153492,1.007622459,0.215678384,-0.399696359,-0.139410879,0.056966967,2.920823668,-0.146487327,-0.266515509,-0.180771718,0.10608215,-0.433925031,0.243703708,-0.160429697,-0.101950437,-0.216285093,1.72615627,0.056682359,-0.339861923,-0.058522636,0.279673369,-0.638153437,-0.337935862,-0.45946355,-0.098642282,0.646254577,-0.300563463,0.249460624,0.541342392,2.404211509,-0.081498195,0.002864283,-0.258473636,0.399370699,-0.228351696,0.108767612,0.125768827,-0.112682619,-0.285893371,0.468301963,1.135991257,-0.348337599,-0.065802825,-0.397993179,-0.105700206,0.905040186,2.760609237,-0.25750009,0.683268314,2.162970829,1.028210942,0.52308135,0.193902805,0.620266709,0.194885111,2.696129429,-0.237196213,-0.092532301,-0.224521339,-0.195819627,0.418350222,1.124190735,5.894926795,-0.989148213,-0.262675188,-0.171042078,-0.298392422,0.527607131,0.647870529,-0.219159388,-0.661421735,0.154896732,0.890467467,-0.353833731,1.112539231,1.80594681,3.046188364,-0.583523967,0.934265188,-0.319346469,0.508900426,-0.266681684,0.612571213,1.440514547,-0.439113083,-0.264989137,-0.182139457,0.113357912,-0.355069585,0.737586929,-0.393356184,-0.381298762,-0.123922359,-0.245904121,-0.121165851,0.601058007,0.2645719,-0.165772182,-0.132373622,-0.396575382,-0.141327014,-0.07650681,1.071820566,0.021884344,1.375414136,-0.319066356,-0.063851307,0.281375105,-0.376212344,-0.397494871,0.053879836,-0.411529888,1.932082239,-0.286300104,-0.368679507,-0.146569432,-0.35480078,0.63980134,0.960185758,-0.629494735,0.401385874,0.129683868,-0.401605315,-0.28527785,-0.003928741,0.33161383,1.526035319,-0.30212429,0.697428193,-0.201179543,5.061601124,-0.194540645,0.392528398,-0.209405257,0.324537392,-0.709069925,-0.275350893,-0.184914676,1.558162247,2.727454117,0.428822364,-0.634956192,-0.010159068,-0.500818045,0.262025037,-0.001172067,-0.189370442,-0.216842572,0.778303541,-0.367131823,1.090441004,-0.47220002,0.406094692,-0.676496005,0.322235568,0.428109347,1.241438878,-0.187559741,-0.056218059,0.030617924,0.808847228,0.869920483,0.406308755,-0.279637753,-1.130229631,0.32427661,16.44811864,-0.22253585,-0.142031299,-0.270227442,0.902156805,-0.57363367,-0.077857694,0.650844014,0.024013201,1.109349508,0.567999922,-0.180828858,0.467471669,0.711704739,0.844887991,0.58694501,-0.555011596,-0.044141924,0.012877515,0.802521996,-0.690150549,-0.161914778,-0.365645094,-0.060397461,-0.390696383,0.180691233,1.03802656,-0.180624868,0.116937708,-0.238916631,-0.695278998,0.031664074,1.716840734,0.24864497,0.961309242,0.176997722,0.03383486,-0.385034124,-0.292069877,1.314711045,0.303820979,1.062893238,3.846032912,-0.19918864,-0.182132822,-0.395991167,0.777165155,-0.202501238,0.796680453,0.969292168,-0.658603468,0.540406345,0.009872208,-0.371442326,1.67798044,0.202638317,1.682584114,-0.052058457,-0.349776898,-0.045260234,0.702523303,-0.406872115,-0.295508217,1.095636121,-0.338589066,2.409687163,-0.277339433,-1.11142237,-0.898467081,-0.10315182
